id	loc	bytes	jp	en	edited_en
1260	14:$7645	52	タンモモ「ニャニャ？ ニャー！<br> （ありゃ？ けど、そんなとこに<br> いるほうが わるいンでし！）」	Tanmomo: Mew mew? Mewww!<end><brk> (Huh? Well, it's your fault<br> for standing there!)	
1261	14:$767A	30	タンモモ「ニャニャニャー・・・<br> （しにそうでし・・・）」	Tanmomo: Me-me-mew... (I think<br> I'm dying...)	
1262	14:$7699	22	<cE0:28>ネコのタンモモが なかまになった！<mode1>ッ	<cE0:28>The cat Tanmomo joined<br> you!<mode1><$78>	
1263	14:$76B0	15	タンモモ「フギャーーーッ！」	Tanmomo: Yeeeeowl!	
1264	14:$76C0	78	タンモモ「ニャーニャー<br> （ワガハイは、ぺケネコでし。<br> なかまに しましか？<end><brk> と おもったけど すでになかまが<br> いるなら いいでし）」	Tanmomo: Mew, mew.<end><brk> (I'm a no-good kitty. Will<br> you make me your<br> companion?<end><brk> ...or I would ask, but you<br> already have someone. Never<br> mind.)	
1265	14:$770F	58	タンモモ「ニャーニャー<br> （あれから とっくんして すこしは<br> つよく なったでし。<end><brk> なかまに しましか？）」	Tanmomo: Mew, mew.<end><brk> (I've been training and<br> gotten a little stronger<br> since then.<end><brk> Will you make me your<br> companion?)	
1266	14:$774A	66	タンモモ「ニャーニャー<br> （もう クヨウとうげでは てきは<br> いないぐらい つよくなったでし。<end><brk> なかまに しましか？）」	Tanmomo: Mew, mew.<end><brk> (I've gotten so strong that<br> no one at Kuyo Pass can<br> beat me.<end><brk> Will you make me your<br> companion?)	
1267	14:$778D	29	こどもマムル「ぼくも つれていって<br> くれよう・・・」	Baby Mamel: Please take me<br> with you too...	
1268	14:$77AB	17	こどもマムル「こわいよう・・・」	Baby Mamel: I'm scared...	
1269	14:$77BD	21	こどもマムル「もう・・・ダメだ・・」	Baby Mamel: I... can't go<br> on...	
1270	14:$77D3	41	こどもマムル「たすけてくれて<br> ありがとう。<end>おれいに これ<br> あげるよ！」	Baby Mamel: Thank you for<br> saving me.<end><brk> Here, take this as thanks!	
1271	14:$77FD	12	<name>は、<cE3:FD>を<br>もらった！	<name> received<br> <cE3:FD>!	
1272	14:$780A	20	こどもマムル「じゃあね。さようなら」	Baby Mamel: Bye! See you!	
1273	14:$781F	48	こどもマムル「たすけてくれて<br> ありがとう。<end>おれいに これを<br> そうこに おくっておくよ」	Baby Mamel: Thank you for<br> saving me.<end><brk> I'll send this to your<br> Warehouse as thanks.	
1274	14:$7850	93	こどもマムル「たすけてくれて<br> ありがとう。<end>おれいに なにか<br> あげたいけど・・・<end><brk> もちものも そうこも いっぱい<br> だから わたせないや。<br> じゃあね。さようなら」	Baby Mamel: Thank you for<br> saving me.<end><brk> I'd like to give you<br> something as thanks...<end><brk> but your pack and<br> Warehouse are both full,<end><brk> so I can't give it to you.<br> Bye! See you!	
1275	14:$78AE	16	<name>は、マムルのけんを<br>もらった！	<name> received the Mamel<br> Sword!	
1276	14:$78BF	16	<name>は、マムルのたてを<br>もらった！	<name> received the Mamel<br> Shield!	
1277	14:$78D0	16	<cEC:04>フミは、ねむっている。<br> <br>	<cEC:04>Fumi is asleep.<br> <br>	
1278	14:$78E1	17	<cEC:04>ナギは、ねむっている。<br> <br>	<cEC:04>Nagi is asleep.<br> <br>	
1279	14:$78F3	17	<cEC:04>ポチは、ねむっている。<br> <br>	<cEC:04>Pochi is asleep.<br> <br>	
1280	14:$7905	18	<cEC:04>ニワトリは、ねむっている。<br> <br>	<cEC:04>The Rooster is asleep.<br> <br>	
1281	14:$7918	18	<cEC:04>タンモモは、ねむっている。<br> <br>	<cEC:04>Tanmomo is asleep.<br> <br>	
1282	14:$792B	21	<cEC:04>こどもマムルは、ねむっている。<br> <br>	<cEC:04>Baby Mamel is asleep.<br> <br>	
1283	14:$7941	42	コッパ「ちょっと『りゅうの あぎと』<br> を しらべてから ここをでようぜ」	Koppa: Let's check out<br> Dragon's Maw before we<br> leave.	
1284	14:$796C	17	コッパ「<name>、むらにもどろう！」	Koppa: <name>, let's go<br> back to the village!	
1285	14:$797E	42	コッパ「なあ <name>、おもいきって<br> むらおさに むらのひみつを きいて<br> みようよ」	Koppa: Hey, <name>, let's<br> ask the Village Chief about<br> the village's secret.	
1286	14:$79A9	43	コッパ「とりあえず 『ととや』で<br> ひとやすみして、よるになるのを<br> まつか！」	Koppa: For now, let's rest at<br> the Totoya and wait until<br> night.	
1287	14:$79D5	34	コッパ「やけに しずかだな・・・<br> だれも いないのかな？」	Koppa: It's way too quiet...<br> Is no one here?	
1288	14:$79F8	37	コッパ「<name>！ じんじゃだ！<br> さいせんばこを しらべようよ！」	Koppa: <name>! The shrine!<br> Let's search the offering<br> box!	
1289	14:$7A1E	64	コッパ「そういえばオイラ、どうぶつの<br> コトバが わかるンだ。むらにいる<br> どうぶつに はなしかけてみようよ」	Koppa: Come to think of it, I<br> can understand animals.<end><brk> Let's talk to the ones in the<br> village.	
1290	14:$7A5F	21	コッパ「とりあえず きたけど・・・」	Koppa: Well, we made it here,<br> but...	
1291	14:$7A75	30	コッパ「はやいとこ フミちゃんを<br> つれて かえろうぜ」	Koppa: Let's hurry and get<br> Fumi home.	
1292	14:$7A94	39	コッパ「あとは、 フミちゃんを<br> たすけるだけだ。がんばろうぜ！」	Koppa: All that's left is<br> rescuing Fumi. Let's do this!	
1293	14:$7ABC	26	コッパ「どうなってんだ？！<br> いったい・・・」	Koppa: What the heck is going<br> on...?!	
1294	14:$7AD7	35	コッパ「なんだか ここからでるの<br> たいへんみたいだな・・・」	Koppa: Looks like getting out<br> of here won't be easy...	
1295	14:$7AFB	47	コッパ「キンジのやつ・・・<br> ケヤキちゃんの ホンネをきかせる<br> ために ワザと・・・」	Koppa: That Kinji... He did it<br> on purpose to get Keyaki to<br> admit how she really feels...	
1296	14:$7B2B	48	コッパ「ケヤキちゃん、じんじゃで<br> まってるって いってたけど・・・<br> どうする？」	Koppa: Keyaki said she'd wait<br> at the shrine...<end><brk> What do you want to do?	
1297	14:$7B5C	31	コッパ「さっきのノラネコ・・・<br> どっか いっちゃったな」	Koppa: That stray cat we<br> saw... Guess it ran off<br> somewhere.	
1298	14:$7B7C	36	コッパ「・・・なあ、オイラたち<br> いつになったら でれるンだろ？」	Koppa: ...Hey, when are we<br> ever gonna get out of here?	
1299	14:$7BA1	32	コッパ「あいかわらず おっかなそうな<br> ところだな・・・」	Koppa: This place looks as<br> scary as ever...	
1300	14:$7BC2	47	コッパ「ブルル・・・なんか<br> おっかない ところだったな。<br> はやいとこ かえろうぜ」	Koppa: Brrr... That was scary.<br>Let's hurry home!	
1301	14:$7BF2	16	コッパ「・・・<name>、いこうぜ」	Koppa: ...Come on, <name>.<br> Let's go.	
1302	14:$7C03	11	コッパ「・・・・・」	Koppa: .....	
1303	14:$7C78	14	ふつうをポチをつれてクリア	Normal + Pochi	
1304	14:$7C87	15	ふつうをタンモモをつれてクリア	Normal + Tanmomo	
1305	14:$7C97	15	ふつうをニワトリをつれてクリア	Normal + Rooster	
1306	14:$7CA7	17	むずかしいをポチをつれてクリア	Hard + Pochi	
1307	14:$7CB9	18	むずかしいをタンモモをつれてクリア	Hard + Tanmomo	
1308	14:$7CCC	18	むずかしいをニワトリをつれてクリア	Hard + Rooster	
1309	14:$7CDF	17	ツキカゲむらからだっしゅつした	Escaped Moonlight	
1310	14:$7CF1	17	ぼうけんが1000かいをこえた	1000+ adventures	
1311	14:$7D03	19	90000ギタンいじょうでクリア	Clear 90000+ Gitan	
1312	14:$7D17	10	0ギタンでクリア	Clear with 0 Gitan	
1313	14:$7D22	21	さいだいまんぷくど200％でクリア	Max Fullness 200	
1314	14:$7D38	22	さいだいまんぷくど10％いかでクリア	Max Fullness 10	
1315	14:$7D4F	11	ちから1でクリアした	Clear at Str 1	
1316	14:$7D5B	12	HPさいだいでクリア	Cleared at max HP	
1317	14:$7D68	10	レベル1でクリア	Cleared at Level 1	
1318	14:$7D73	19	すべてごうせいしたぶきをつくった	Fully fused weapon	
1319	14:$7D87	18	すべてごうせいしたたてをつくった	Fully fused shield	
1320	14:$7D9A	17	ひけんカブラステギをてにいれた	Got Kabura Sutegi	
1321	14:$7DAC	15	らせんフウマのたてをてにいれた	Got Rasen Fuuma	
1322	14:$7DBC	16	ちからが30いじょうになった	Strength 30+	
1323	14:$7DCD	15	レベルがさいだいになった	Reached max level	
1324	14:$7DDD	9	てんしゅをたおした	Beat a Shopkeeper	
1325	14:$7DE7	18	くさったおにぎりをたべてたおれた	Rotten Onigiri	
1326	14:$7DFA	11	おとしあなでたおれた	Fell: Pitfall Trap	
1327	14:$7E06	10	どくやでたおれた	Fell: Poison Arrow	
1328	14:$7E11	10	おおいわでたおれた	Fell: Boulder	
1329	14:$7E1C	16	ねむっているあいだにたおされた	Fell while asleep	
1330	14:$7E2D	9	マムルにたおされた	Fell: Mamel	
1331	14:$7E37	13	こどもマムルにたおされた	Fell: Baby Mamel	
1332	14:$7E45	16	999999ギタンもってクリア	Clear 999999 Gitan	
1333	14:$7E56	10	タンモモにたおされた	Fell: Tanmomo	
1334	14:$7E61	9	ポチにたおされた	Fell: Pochi	
1335	14:$7E6B	10	ニワトリにたおされた	Fell: Rooster	
1336	14:$7E76	11	にせシレンにたおされた	Fell: Fake Shiren	
1337	14:$7E82	21	えんとうをはめてごうせいツボをなげた	Far-shot Fusion Pot	
1338	14:$7E98	7	ふつうをクリア	Cleared Normal	
1339	14:$7EA0	20	ふつうをどうぐをもちださずクリア	Normal: no items out	
1340	14:$7EB5	10	むずかしいをクリア	Cleared Hard	
1341	14:$7EC0	23	むずかしいをどうぐをもちださずクリア	Hard: no items out	
1342	14:$7ED8	12	こどもマムルをたすけた	Saved Baby Mamel	
1343	14:$7EE6	294	      0            かょ    か  E   ょ せ       30に  か  か    0？に1   ？ょ 3    7 ょ3に     に 73   か        <$88>                    ？                  ょ ょょ      ？ □  0  ほ     か  か  ょ ょ  3 こ      ょ       0         は   1 か せょ？   3 ： ？ ょょ       か？   0   かか 0  か        ょ        73  7     0           お  ェカミえフミフャミ		
1344	30:$7EC3	2	のむ	Eat	
1345	30:$7EC6	2	よむ	Read	
1346	30:$7EC9	2	ふる	Wave	
1347	30:$7ECC	2	みる	See	
1348	30:$7ECF	4	たべる	Eat	
1349	30:$7ED4	4	そうび	Equip	
1350	30:$7ED9	3	いれる	Put	
1351	30:$7EDD	2	おす	Push	
1352	30:$7EE0	4	なげる	Toss	
1353	30:$7EE5	2	おく	Drop	
1354	30:$7EE8	2	かく	Tag	
1355	30:$7EEB	4	せつめい	Info	
1356	30:$7EF0	2	うつ	Fire	
1357	30:$7EF3	3	なまえ	Name	
1358	30:$7EF7	4	こうかん	Swap	
1359	30:$7EFC	0			
1360	30:$7EFD	0			
1361	30:$7EFE	3	ひろう	Take	
1362	30:$7F02	4	はずす	Remove	
1363	30:$7F07	0			
1364	30:$7F08	3	だす	Get	
1365	31:$41D0	3	おかね	Gitan	
1366	31:$41D4	7	とうたつちてん	Floor	
1367	31:$41DC	5	なんいど	Path	
1368	31:$41E9	12	けんのつよさ  ▌ちから	Weapon  <$B6>Str	
1369	31:$41F6	14	たてのつよさ  ▌けいけんち	Shield  <$B6>Exp	
1370	31:$422F	5	どれを？	Which?	
1371	31:$423C	15	  アイテムを もっていません	 No items held.	
1372	31:$4261	19	カタカナ  すすむ もどる  おわる	      Fwd Bck  End	
1373	31:$4275	18	あいうえお はひふへほ  ぁぃぅぇぉ	ABCDE Zabcd  yz.,'	
1374	31:$4288	18	かきくけこ まみむめも  ゃゅょっー	FGHIJ efghi  -!?()	
1375	31:$429B	18	さしすせそ や ゆ よ  01234	KLMNO jklmn  :/[]+	
1376	31:$42AE	18	たちつてと らりるれろ  56789	PQRST opqrs  01234	
1377	31:$42C1	18	なにぬねの わをん<$C2><$C3>  ＋−［］？	UVWXY tuvwx  56789	
1378	31:$42DB	20	ひらがな  すすむ もどる  おわる		
1379	31:$42F0	18	アイウエオ ハヒフヘホ  ァィゥェォ		
1380	31:$4303	18	カキクケコ マミムメモ  ャュョッー		
1381	31:$4316	18	サシスセソ ヤ ユ ヨ  01234		
1382	31:$4329	18	タチツテト ラリルレロ  56789		
1383	31:$433C	18	ナニヌネノ ワヲン<$C2><$C3>  ＋−［］？		
1384	31:$4356	5	どうぐ	Items	
1385	31:$436A	19	これいじょう なまえをつけられません	No more names.	
1386	31:$4385	3	ツボ	Pot	
1387	31:$4390	4	あしもと	Floor	
